image,bird view,daylight,fog,front view,high alt,lagre occlusion,long term,low alt,medium alt,medium occlusion,medium out,night,no occlusion,no out,sequence,side view,small occlusion,small out,target id,havecar
M0703_img000593,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0201_img000693,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1002_img000383,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0210_img000500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000058,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000437,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0603_img000416,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000703,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1202_img000011,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img001425,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img001272,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0301_img000249,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000698,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0206_img000340,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0101_img000317,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0207_img000171,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img000203,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0210_img000135,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000432,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1006_img000283,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img000711,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0201_img000464,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000677,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1002_img000262,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0603_img000762,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img001430,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000298,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img001063,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1201_img000384,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1006_img000415,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img001094,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1202_img000054,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0101_img000280,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1201_img001044,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0402_img000209,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0206_img000148,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0604_img000362,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1201_img001024,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img000527,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img000206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0605_img000726,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1304_img001442,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000785,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1201_img000280,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img001053,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000366,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000387,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000708,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1201_img000617,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img001809,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0301_img000211,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1006_img000597,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1305_img000347,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001875,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000920,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0605_img000174,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1201_img000336,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1201_img000542,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1202_img000305,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0202_img000039,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0902_img000373,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0206_img000443,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0603_img000212,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000417,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0101_img000206,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0901_img001185,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0401_img000293,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0401_img000548,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0704_img000375,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1201_img001041,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0902_img000162,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1002_img000122,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0703_img000543,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0101_img000319,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0704_img000710,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img000928,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0604_img000257,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1201_img000650,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img001359,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1305_img000562,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000642,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0704_img000277,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img000114,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1002_img000612,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1002_img000250,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0201_img000142,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000855,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img000139,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img001057,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0101_img000347,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img001275,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1002_img000533,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0207_img000201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0902_img000316,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0204_img000298,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M1003_img000200,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0201_img000459,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000249,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000142,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0704_img000081,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0201_img000156,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img001137,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1304_img001087,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1102_img000296,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img001631,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001075,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0902_img000341,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1102_img000340,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000800,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1202_img000302,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1201_img001126,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0401_img000583,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001210,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0704_img000611,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0901_img001605,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1002_img000500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0206_img000025,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0201_img000480,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000881,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1305_img000542,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000074,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0401_img000140,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000154,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0704_img000486,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0201_img000003,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000774,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0101_img000277,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0605_img000740,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0702_img000270,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0206_img000479,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0703_img000103,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0702_img000600,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000037,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1305_img000246,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000460,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000214,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000162,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1003_img000618,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0201_img000399,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0703_img000322,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1102_img000065,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img001428,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img001037,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1201_img000862,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img000426,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img000738,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img001111,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img000327,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1305_img000078,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1006_img000077,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img001075,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1102_img000321,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000795,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000055,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000200,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0604_img000115,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0604_img000966,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1304_img000186,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000198,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0401_img000355,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img001433,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000345,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img000443,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img000923,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1201_img000786,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0605_img000173,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0704_img000156,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0201_img000880,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000900,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0301_img000159,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000393,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0402_img000300,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1306_img000108,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1008_img000428,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img001005,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img000716,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000630,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0702_img000267,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img001112,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0704_img000763,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1005_img000311,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0101_img000049,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0902_img000342,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000616,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0704_img000501,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1201_img000671,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0201_img000067,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000562,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1201_img000818,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img000562,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1201_img000955,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0402_img000072,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1202_img000427,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0204_img000246,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0603_img001072,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000389,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img000886,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img001172,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img000729,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0201_img000927,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1202_img000265,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img000401,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0402_img000118,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0207_img000307,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0604_img000515,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0207_img000653,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0402_img000023,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0702_img000630,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img001367,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000927,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img000052,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0204_img000303,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0210_img000165,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0703_img000177,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img000010,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0605_img000024,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img000744,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000705,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001382,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000508,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000868,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0605_img000200,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1102_img000961,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000413,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img000367,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1008_img000383,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0202_img000124,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M1102_img000631,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img001564,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0703_img000597,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1201_img000329,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img001178,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0605_img000247,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1008_img000030,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000909,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0604_img000188,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1008_img000454,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1305_img000296,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000655,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1201_img000399,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0204_img000327,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M1003_img000049,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0605_img000377,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0210_img000502,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0401_img000087,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000816,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0201_img000395,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0401_img000116,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000214,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1002_img000129,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0702_img000227,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001272,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000217,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1201_img000227,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1201_img000136,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1201_img001106,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img001104,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1008_img000389,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0902_img000201,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0401_img000395,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000645,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001170,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1002_img000338,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1005_img000087,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0703_img000008,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0501_img000165,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M1304_img000274,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0704_img000115,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1102_img000934,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img000702,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000481,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1305_img000490,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000795,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0202_img000204,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0603_img001489,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000720,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000189,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1102_img000548,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000665,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0603_img001827,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000346,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000521,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0206_img000510,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1102_img000201,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img000343,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000454,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0603_img001316,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
